Date,Processing Crew,start time,end time,Gear Method,Species,FL (mm),WW (kg),Sample ID,Transport ID,Comments
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,272,0.23,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,388,0.67,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,244,0.15,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,309,0.3,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,277,0.23,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,338,0.43,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,279,0.24,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,299,0.27,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,350,0.49,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,352,0.48,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,260,0.19,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,339,0.45,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,248,0.16,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,242,0.15,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,319,0.37,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,313,0.33,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,316,0.34,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,253,0.19,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,239,0.14,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,242,0.15,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,277,0.27,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,243,0.15,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,409,0.79,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,249,0.17,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,345,0.48,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,SB,,,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,160,0.1,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,145,0.07,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,206,0.23,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,137,0.06,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,133,0.04,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,140,0.05,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BG,153,0.09,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,RSF,271,0.52,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BB,,0.7,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,BB,,0.1,2020213-B-2000-2,2020213-T-1,H-24/20
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,LMB,294,0.39,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-4
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,CP,,,2020213-B-2000-2,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,PH/BS,12:15:00,12:49:00,Seine,AS,,,2020213-B-2000-2,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,SB,305,0.3,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,SB,242,0.15,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,SB,241,0.2,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,RSF,131,0.07,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,273,0.22,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,262,0.17,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,261,0.16,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,260,0.18,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,221,0.11,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,259,0.17,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,238,0.09,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,201,0.06,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,265,0.19,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,268,0.27,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,CC,264,0.25,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,234,0.12,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,205,0.09,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,203,0.07,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,194,0.05,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,184,0.04,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,221,0.15,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,184,0.05,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,181,0.06,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,WCF,213,0.13,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:30:00,11:37:00,Hoop,BG,135,0.05,2020212-H-21,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,SB,250,0.18,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,SB,261,0.19,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,SB,257,0.21,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,BB,,0.63,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,BB,,0.35,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,CP,,,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,11:14:00,11:15:00,Hoop,CP,,,2020212-H-48,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,470,1.26,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,268,0.17,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,280,0.25,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,209,0.11,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,228,0.13,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,212,0.09,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,235,0.15,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,270,0.21,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,272,0.21,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,235,0.11,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,395,0.72,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,225,0.18,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,268,0.23,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,252,0.15,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,272,0.2,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,254,0.17,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,214,0.1,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,262,0.17,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,SB,237,0.15,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.7,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.42,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.17,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.36,2020212-H-51,2020213-T-1,H-47/35/37/11/14/45
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.66,2020212-H-51,2020213-T-1,H-49
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.53,2020212-H-51,2020213-T-1,H-49
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.2,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.27,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.58,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.13,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.52,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.61,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.55,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.49,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.11,2020212-H-51,2020213-T-1,h-6/33
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.5,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.22,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.6,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.49,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.19,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.4,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.17,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.23,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.08,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.58,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.38,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BB,,0.27,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,WCF,342,0.66,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,WCF,358,0.88,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,WCF,170,0.06,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,WCF,361,0.72,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,WCF,228,0.15,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,CC,262,0.18,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,CC,253,0.2,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BG,127,0.06,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BG,132,0.07,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BG,126,0.05,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BG,148,0.08,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:19:00,10:35:00,Hoop,BG,120,0.03,2020212-H-51,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:18:00,10:19:00,Hoop,BB,,0.26,2020212-H-5,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,10:18:00,10:19:00,Hoop,LMB,525,1.35,2020212-H-5,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,SB,221,0.1,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,SB,216,0.09,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,SB,300,0.24,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,SB,228,0.11,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,BB,,0.65,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,BB,,0.25,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,BG,133,0.06,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,BG,131,0.07,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:04:00,9:06:00,Hoop,CP,,,2020212-H-2,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.64,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.32,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.65,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.46,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.47,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.39,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.33,2020212-H-18,2020213-T-1,H-41/27/10/26/25
2/13/2020,GS/MP/CH,9:06:00,9:28:00,Hoop,BB,,0.29,2020212-H-18,2020213-T-1,H-41/27/10/26/25
